월,사업부,지역,채널,제품카테고리,고객세그먼트,노출수,클릭율,클릭수,세션수,전환율,주문수,판매단위수,평균단가,매출액,매출원가,매출총이익,마케팅비용,운영비용,영업이익,객단가,반품율,반품금액,이탈율,NPS,CSAT,재고수량,리드타임_일,주문이행율,정시배송율,지원티켓수,평균해결시간_시간,SLA위반건수
2025-06,Retail,Busan,App,D-Home,Affinity,7074,0.02975,210,254,0.03426,8,6,54099.39,324596.33,219007.04,105589.29,83585.34,1045887.69,-1023883.74,40574.54,0.047,15240.8,0.032,53,4.03,673,8.0,0.9769,0.9594,1,29.1,2
2025-06,Retail,Busan,App,D-Home,VIP,8606,0.03048,262,297,0.03165,9,10,54741.31,547413.11,336139.85,211273.26,129096.02,760714.49,-678537.26,60823.68,0.0267,14630.49,0.0415,36,4.3,404,5.5,0.9851,0.9343,5,22.5,0
2025-06,Retail,Busan,App,E-Office,Mass,11043,0.03833,423,546,0.01773,9,17,57468.34,976961.79,614648.29,362313.5,206659.97,1133087.89,-977434.37,108551.31,0.0189,18509.84,0.0414,50,4.4,406,6.5,1.0,0.9152,13,29.1,1
2025-06,Retail,Busan,App,E-Office,Affinity,12304,0.01635,201,252,0.01725,4,7,60443.5,423104.48,272783.3,150321.18,81653.19,2227992.6,-2159324.61,105776.12,0.0262,11096.83,0.0245,66,4.18,405,7.4,0.9632,0.9644,12,21.5,0
2025-06,Retail,Busan,App,E-Office,VIP,9118,0.02593,236,300,0.02948,8,5,59052.5,295262.51,189685.97,105576.54,104445.21,1157423.25,-1156291.92,36907.81,0.02,5915.95,0.0252,44,4.4,904,5.4,0.9177,0.951,0,32.5,0
2025-06,Retail,Busan,App,F-Outdoor,Mass,9774,0.02768,270,337,0.0159,5,6,67769.72,406618.29,252078.32,154539.97,130569.87,1399239.49,-1375269.39,81323.66,0.0605,24597.9,0.0412,37,3.77,593,4.6,0.937,0.9475,7,38.7,0
2025-06,Retail,Busan,App,F-Outdoor,Affinity,12007,0.01921,230,275,0.03309,9,15,67634.94,1014524.04,587707.02,426817.02,146631.75,773540.03,-493354.75,112724.89,0.0327,33146.5,0.025,40,3.51,55,8.6,0.9387,0.9609,14,32.9,0
2025-06,Retail,Busan,App,F-Outdoor,VIP,10423,0.02648,275,319,0.02545,8,8,62448.84,499590.72,311977.96,187612.77,83573.59,1726548.79,-1622509.6,62448.84,0.0326,16278.31,0.0217,61,4.13,482,6.2,1.0,0.9106,5,43.3,1
2025-06,Online,Seoul,Direct,A-Standard,Mass,16181,0.02689,435,502,0.02494,12,14,30067.77,420948.72,279493.31,141455.41,129764.42,1646241.78,-1634550.79,35079.06,0.0467,19658.78,0.0357,56,4.66,771,9.3,1.0,0.911,21,20.2,2
2025-06,Online,Seoul,Direct,A-Standard,Affinity,13781,0.02983,411,487,0.02431,11,10,30636.27,306362.67,205092.97,101269.7,194432.79,92915.53,-186078.62,27851.15,0.0218,6674.05,0.0397,44,3.94,694,12.4,0.9489,0.9111,11,26.6,0
2025-06,Online,Seoul,Direct,A-Standard,VIP,14974,0.0176,263,332,0.02963,9,11,29359.75,322957.24,212913.3,110043.94,166495.26,2519723.43,-2576174.75,35884.14,0.0502,16202.68,0.0258,38,4.42,816,4.6,0.9534,0.8782,24,32.3,0
2025-06,Online,Seoul,Direct,B-Pro,Mass,16058,0.01705,273,287,0.02376,6,8,45912.69,367301.51,240853.78,126447.73,150476.31,1732451.88,-1756480.46,61216.92,0.058,21287.97,0.045,43,4.42,1089,10.4,0.911,0.9389,5,17.5,0
2025-06,Online,Seoul,Direct,B-Pro,Affinity,18793,0.02413,453,543,0.02779,15,24,44261.02,1062264.41,710561.44,351702.97,250533.96,174952.41,-73783.41,70817.63,0.0215,22849.5,0.0368,30,4.46,446,6.9,0.977,0.9291,10,36.9,1
2025-06,Online,Seoul,Direct,B-Pro,VIP,17404,0.02879,501,635,0.01498,9,16,43289.06,692624.93,462545.63,230079.3,123628.0,341880.31,-235429.0,76958.33,0.0192,13327.32,0.0434,28,4.56,894,5.0,0.9926,0.9076,7,27.2,3
2025-06,Online,Seoul,Direct,C-Ultra,Mass,16098,0.02516,405,513,0.02814,14,27,73164.76,1975448.48,1201794.76,773653.71,212909.53,1778248.82,-1217504.64,141103.46,0.0228,45003.66,0.0423,61,4.38,222,3.3,0.9469,0.8993,11,25.9,0
2025-06,Online,Seoul,Direct,C-Ultra,Affinity,13453,0.02694,362,445,0.0272,12,15,70261.45,1053921.72,627164.68,426757.04,145751.58,1908776.77,-1627771.31,87826.81,0.0323,34086.83,0.0504,56,4.72,360,5.8,0.9863,0.9211,8,18.2,1
2025-06,Online,Seoul,Direct,C-Ultra,VIP,19918,0.02748,547,692,0.03349,23,37,69584.42,2574623.68,1615281.35,959342.33,235829.76,1037390.84,-313878.27,111940.16,0.0523,134744.67,0.0256,21,3.74,535,5.3,0.9254,0.985,10,32.2,0
2025-06,Online,Seoul,Direct,D-Home,Mass,12876,0.02033,261,296,0.0245,7,12,54390.96,652691.54,430248.97,222442.58,140962.42,1142536.89,-1061056.73,93241.65,0.0504,32908.62,0.0416,35,3.87,762,2.6,0.9595,0.9777,10,46.6,2
2025-06,Online,Seoul,Direct,D-Home,Affinity,17307,0.01829,316,389,0.02167,8,8,57024.75,456198.01,282113.53,174084.48,136769.18,775869.56,-738554.25,57024.75,0.014,6373.69,0.0368,36,5.0,814,8.0,0.9448,0.8568,10,36.1,0
2025-06,Online,Seoul,Direct,D-Home,VIP,13747,0.02264,311,348,0.02453,8,15,56821.64,852324.53,559706.45,292618.08,90803.35,223018.27,-21203.54,106540.57,0.0389,33155.59,0.0158,42,4.54,170,5.9,0.9557,0.9529,12,45.5,1
2025-06,Online,Seoul,Direct,E-Office,Mass,19289,0.03523,679,782,0.01863,14,12,58891.49,706697.86,453287.45,253410.41,167349.21,1700509.19,-1614447.99,50478.42,0.0419,29614.95,0.0243,26,4.74,799,9.9,0.9799,0.9685,9,37.7,0
2025-06,Online,Seoul,Direct,E-Office,Affinity,12118,0.02157,261,309,0.02116,6,8,60557.39,484459.08,306026.82,178432.27,122061.49,1788986.49,-1732615.72,80743.18,0.0223,10798.87,0.0307,69,4.44,496,8.7,0.9776,0.8477,4,33.2,3
2025-06,Online,Seoul,Direct,E-Office,VIP,14399,0.02885,415,448,0.02629,11,16,57365.4,917846.34,554702.22,363144.12,188386.47,2414034.3,-2239276.65,83440.58,0.0369,33827.77,0.0156,46,4.03,1036,8.2,1.0,0.9686,0,25.9,2
2025-06,Online,Seoul,Direct,F-Outdoor,Mass,15224,0.02444,372,465,0.02375,11,16,63926.21,1022819.38,598300.77,424518.61,140420.48,1025041.51,-740943.38,92983.58,0.0228,23291.78,0.0374,62,4.06,979,8.2,0.9583,0.9273,15,33.2,1
2025-06,Online,Seoul,Direct,F-Outdoor,Affinity,19499,0.02353,458,490,0.02551,12,14,62597.6,876366.36,530887.72,345478.64,175298.7,1067443.97,-897264.03,73030.53,0.0785,68805.3,0.0199,54,4.56,783,6.1,0.967,0.9248,12,30.4,1
2025-06,Online,Seoul,Direct,F-Outdoor,VIP,16000,0.02299,367,413,0.02517,10,18,68013.95,1224251.13,778251.86,445999.27,195421.3,3065583.67,-2815005.7,122425.11,0.0679,83106.82,0.0401,31,3.9,747,6.8,0.9732,0.9999,15,49.7,1
2025-06,Online,Seoul,Partner,A-Standard,Mass,16670,0.01974,328,362,0.02825,10,13,31239.7,406116.15,264668.25,141447.9,175039.55,2614353.93,-2647945.57,40611.62,0.038,15431.65,0.0457,48,4.78,540,8.7,0.9912,1.0,1,22.5,0
2025-06,Online,Seoul,Partner,A-Standard,Affinity,15218,0.02564,390,415,0.02671,11,18,29320.52,527769.35,369274.75,158494.6,243817.3,2451692.41,-2537015.11,47979.03,0.0515,27154.0,0.0348,63,4.16,978,6.1,0.9185,0.9965,15,32.6,0
2025-06,Online,Seoul,Partner,A-Standard,VIP,11259,0.02846,320,380,0.02387,9,9,30554.89,274994.04,178328.15,96665.89,144204.19,1796394.28,-1843932.58,30554.89,0.0336,9242.84,0.0407,30,4.8,1069,7.6,0.944,0.9962,28,20.5,0
2025-06,Online,Seoul,Partner,B-Pro,Mass,9324,0.02529,235,255,0.0256,6,6,46135.01,276810.09,174580.94,102229.15,128246.89,2288091.19,-2314108.93,46135.01,0.0288,7961.79,0.0516,37,4.44,584,6.8,0.9597,0.8641,10,34.9,2
2025-06,Online,Seoul,Partner,B-Pro,Affinity,12915,0.02137,276,338,0.01938,6,5,45974.99,229874.96,143073.22,86801.73,98077.48,1765722.8,-1776998.54,38312.49,0.011,2526.07,0.0561,33,3.8,685,7.1,0.921,0.9524,10,20.5,0
2025-06,Online,Seoul,Partner,B-Pro,VIP,15507,0.02706,419,467,0.02656,12,10,46172.75,461727.5,297295.06,164432.44,109511.22,2658898.25,-2603977.02,38477.29,0.0364,16785.98,0.0176,31,4.37,1021,7.1,0.9223,0.9207,16,24.3,0
2025-06,Online,Seoul,Partner,C-Ultra,Mass,13554,0.01368,185,208,0.03228,6,8,69853.26,558826.1,347417.58,211408.52,122691.17,2968799.84,-2880082.49,93137.68,0.0131,7343.85,0.0188,42,3.53,879,6.1,0.9633,0.9698,8,23.0,1
2025-06,Online,Seoul,Partner,C-Ultra,Affinity,11033,0.02662,293,345,0.02325,8,4,67085.63,268342.53,154538.62,113803.91,135702.1,1498657.6,-1520555.79,33542.82,0.0518,13903.22,0.0256,51,3.88,1177,8.4,0.9547,0.8497,0,24.8,0
2025-06,Online,Seoul,Partner,C-Ultra,VIP,13019,0.02328,303,339,0.03103,10,11,68593.43,754527.73,450231.5,304296.23,144374.41,1720253.85,-1560332.03,75452.77,0.0636,47961.48,0.0194,59,4.36,866,7.1,0.9192,0.9929,13,31.2,0
2025-06,Online,Seoul,Partner,D-Home,Mass,12548,0.02517,315,371,0.023,8,9,52820.38,475383.45,288371.95,187011.5,102393.85,2300241.51,-2215623.86,59422.93,0.0366,17379.67,0.0366,41,4.1,894,10.2,0.9262,0.9195,26,36.3,2
2025-06,Online,Seoul,Partner,D-Home,Affinity,14612,0.02077,303,399,0.03267,13,16,55818.83,893101.33,579641.16,313460.17,181448.41,2649858.68,-2517846.92,68700.1,0.0263,23512.79,0.0396,52,4.45,573,5.5,1.0,1.0,20,16.6,0
2025-06,Online,Seoul,Partner,D-Home,VIP,13934,0.02754,383,475,0.0377,17,20,53170.55,1063410.96,717029.63,346381.33,124191.51,2302348.71,-2080158.89,62553.59,0.0244,25970.29,0.0254,38,4.27,793,6.0,0.9566,0.9362,4,18.2,0
2025-06,Online,Seoul,Partner,E-Office,Mass,12449,0.02779,345,404,0.0254,10,13,59574.59,774469.62,475103.07,299366.54,139955.14,733175.96,-573764.56,77446.96,0.0336,26040.84,0.0182,39,4.64,297,11.8,0.9095,0.9546,13,35.8,3
2025-06,Online,Seoul,Partner,E-Office,Affinity,14346,0.02225,319,378,0.03672,13,15,60520.63,907809.5,586095.01,321714.49,195059.05,2467604.41,-2340948.96,69831.5,0.0508,46135.59,0.026,52,4.12,383,10.1,0.9861,0.8683,20,22.7,0
2025-06,Online,Seoul,Partner,E-Office,VIP,9942,0.02269,225,243,0.03097,7,10,58004.33,580043.27,372286.2,207757.06,111464.86,2583904.07,-2487611.87,82863.32,0.0059,3446.7,0.0235,20,4.05,532,10.6,0.8969,0.9137,14,28.6,1
2025-06,Online,Seoul,Partner,F-Outdoor,Mass,11679,0.01744,203,270,0.02714,7,13,62048.76,806633.86,519654.56,286979.3,90896.74,1705523.95,-1509441.39,115233.41,0.0274,22140.0,0.0344,41,4.01,872,4.0,0.9629,0.9289,14,40.3,0
2025-06,Online,Seoul,Partner,F-Outdoor,Affinity,12998,0.02457,319,408,0.02115,8,16,67964.81,1087436.98,703381.07,384055.91,158200.95,686098.55,-460243.58,135929.62,0.0,0.0,0.0454,19,4.49,619,9.1,0.9794,0.8834,16,36.8,0
2025-06,Online,Seoul,Partner,F-Outdoor,VIP,14510,0.02907,421,551,0.03416,18,26,63351.5,1647138.96,1052020.57,595118.39,167669.63,922665.62,-495216.86,91507.72,0.0424,69767.66,0.0327,49,3.97,453,8.6,0.9794,0.9273,18,15.8,2
2025-06,Online,Seoul,Marketplace,A-Standard,Mass,17686,0.01724,304,355,0.01863,6,6,30396.47,182378.85,129063.69,53315.16,94443.63,2618016.99,-2659145.46,30396.47,0.0206,3762.91,0.0151,56,3.82,650,10.2,0.957,0.8982,22,20.2,3
2025-06,Online,Seoul,Marketplace,A-Standard,Affinity,22258,0.03258,725,894,0.02943,26,35,29483.86,1031934.97,730351.56,301583.41,349300.06,571171.53,-618888.18,39689.81,0.04,41269.79,0.0281,29,4.52,986,7.6,0.9879,0.9411,5,24.8,1
2025-06,Online,Seoul,Marketplace,A-Standard,VIP,18358,0.03528,647,818,0.03066,25,51,31130.06,1587633.18,1055940.83,531692.34,307075.17,1736502.17,-1511884.99,63505.33,0.0392,62235.02,0.0165,16,4.49,743,6.4,0.9836,1.0,18,45.3,0
2025-06,Online,Seoul,Marketplace,B-Pro,Mass,20411,0.0233,475,538,0.02358,12,15,43957.13,659356.94,433572.73,225784.21,116770.73,1637922.09,-1528908.61,54946.41,0.0363,23903.76,0.0392,47,3.97,470,8.1,0.9686,0.9396,7,32.6,0
2025-06,Online,Seoul,Marketplace,B-Pro,Affinity,19720,0.02378,468,534,0.01885,10,14,46671.01,653394.11,424482.36,228911.74,233709.89,448234.58,-453032.73,65339.41,0.013,8462.39,0.0217,39,4.69,492,5.7,0.9323,0.8898,16,23.9,1
2025-06,Online,Seoul,Marketplace,B-Pro,VIP,22914,0.02619,600,771,0.02944,22,35,44871.21,1570492.47,970749.84,599742.63,244356.14,1229263.74,-873877.25,71386.02,0.0169,26597.07,0.0299,36,3.63,614,3.9,0.9351,0.8689,8,17.8,0
2025-06,Online,Seoul,Marketplace,C-Ultra,Mass,16666,0.01816,302,387,0.02236,8,9,66919.87,602278.83,342730.83,259547.99,186915.69,2728974.7,-2656342.4,75284.85,0.0334,20086.56,0.0204,34,4.21,707,7.9,0.9577,0.8953,12,35.3,0
2025-06,Online,Seoul,Marketplace,C-Ultra,Affinity,20451,0.01904,389,440,0.02609,11,17,71009.2,1207156.4,703470.86,503685.54,222003.16,2434922.32,-2153239.94,109741.49,0.0231,27912.48,0.0244,30,4.31,252,4.4,0.9536,0.9889,19,38.9,2
2025-06,Online,Seoul,Marketplace,C-Ultra,VIP,15831,0.02966,469,525,0.03169,16,19,69155.95,1313963.06,784776.67,529186.39,239138.24,2262122.2,-1972074.06,82122.69,0.0759,99705.95,0.0311,49,4.68,891,6.2,0.98,0.9467,13,20.2,1
2025-06,Online,Seoul,Marketplace,D-Home,Mass,29417,0.01837,540,592,0.01377,8,8,53785.75,430286.0,265983.44,164302.56,176037.35,645214.68,-656949.48,53785.75,0.062,26692.43,0.0556,30,5.0,472,9.5,0.9445,0.931,11,25.4,1
2025-06,Online,Seoul,Marketplace,D-Home,Affinity,22616,0.02568,580,679,0.03402,23,39,55475.34,2163538.18,1387271.05,776267.14,322664.98,813860.66,-360258.5,94066.88,0.0333,72108.89,0.0401,48,4.23,576,7.4,0.9146,0.9675,12,24.1,0
2025-06,Online,Seoul,Marketplace,D-Home,VIP,24404,0.03604,879,960,0.032,30,26,52607.54,1367796.12,856046.7,511749.42,311823.04,1932156.45,-1732230.07,45593.2,0.0454,62133.92,0.0142,59,4.33,417,9.1,0.9649,0.9537,22,31.5,1
2025-06,Online,Seoul,Marketplace,E-Office,Mass,24709,0.01619,399,483,0.02096,10,16,61577.75,985244.08,592896.9,392347.18,186696.65,382632.86,-176982.32,98524.41,0.026,25626.17,0.0545,33,4.53,849,5.7,0.9836,0.9314,13,28.9,0
2025-06,Online,Seoul,Marketplace,E-Office,Affinity,15698,0.02349,368,463,0.02726,12,15,57737.44,866061.64,564277.46,301784.18,179070.91,2288805.15,-2166091.88,72171.8,0.0295,25511.78,0.0412,33,3.98,704,7.5,0.9943,0.964,6,36.8,1
2025-06,Online,Seoul,Marketplace,E-Office,VIP,20731,0.01758,364,426,0.02822,12,24,59242.38,1421817.13,848523.4,573293.73,254295.32,2350213.54,-2031215.13,118484.76,0.0414,58852.03,0.0283,24,4.21,789,5.6,0.9364,0.9638,18,37.6,0
2025-06,Online,Seoul,Marketplace,F-Outdoor,Mass,18107,0.02954,534,621,0.03341,20,25,63343.35,1583583.75,940887.91,642695.84,218115.21,707870.8,-283290.18,79179.19,0.0451,71473.57,0.0427,42,4.44,391,8.4,0.9683,0.888,13,22.7,0
2025-06,Online,Seoul,Marketplace,F-Outdoor,Affinity,19400,0.02533,491,619,0.02895,17,24,66936.27,1606470.43,987917.5,618552.93,207807.09,1834063.38,-1423317.54,94498.26,0.0396,63593.7,0.032,59,3.81,1126,6.8,0.9537,0.8734,11,25.5,0
2025-06,Online,Seoul,Marketplace,F-Outdoor,VIP,20744,0.01552,321,346,0.04118,14,13,63569.9,826408.73,512807.86,313600.87,163272.49,2070670.07,-1920341.69,59029.2,0.058,47911.88,0.0269,48,4.35,217,8.4,0.9239,0.892,6,17.0,0
2025-06,Online,Seoul,App,A-Standard,Mass,12850,0.02489,319,349,0.01951,6,11,31419.96,345619.61,234441.53,111178.08,123987.12,758939.24,-771748.29,57603.27,0.0361,12477.19,0.0333,22,4.06,1093,7.1,0.9532,0.8999,16,27.9,0
2025-06,Online,Seoul,App,A-Standard,Affinity,12903,0.02106,271,286,0.03721,10,14,30413.33,425786.64,289044.52,136742.12,142652.27,1204419.06,-1210329.22,42578.66,0.0295,12569.42,0.0194,40,4.12,747,2.0,0.9992,0.8729,21,24.5,3
2025-06,Online,Seoul,App,A-Standard,VIP,15283,0.01575,240,283,0.02747,7,7,28556.84,199897.9,139920.33,59977.57,171246.9,2601379.28,-2712648.61,28556.84,0.0382,7633.25,0.0162,55,4.23,1213,5.7,0.9477,0.9277,5,32.5,0
2025-06,Online,Seoul,App,B-Pro,Mass,9570,0.02347,224,278,0.02463,6,8,46343.23,370745.86,251237.83,119508.03,113956.65,2768455.07,-2762903.69,61790.98,0.0258,9562.94,0.0256,53,4.12,532,7.3,1.0,0.8978,2,25.9,0
2025-06,Online,Seoul,App,B-Pro,Affinity,13309,0.02358,313,368,0.02635,9,13,46849.51,609043.58,412353.74,196689.84,136706.47,1293128.02,-1233144.65,67671.51,0.0246,14981.57,0.0367,48,4.48,146,8.5,0.9669,0.844,12,15.3,0
2025-06,Online,Seoul,App,B-Pro,VIP,15634,0.02583,403,502,0.03678,18,33,43614.58,1439281.25,932000.83,507280.42,103993.58,1195521.85,-792235.01,79960.07,0.0489,70342.8,0.0194,40,4.42,1278,8.4,0.9524,0.9287,9,36.3,2
2025-06,Online,Seoul,App,C-Ultra,Mass,15085,0.02885,435,515,0.02091,10,13,69102.57,898333.46,506748.47,391584.99,177230.54,1719049.2,-1504694.75,89833.35,0.0248,22297.64,0.0444,40,3.91,813,6.8,0.8438,0.9337,16,26.3,0
2025-06,Online,Seoul,App,C-Ultra,Affinity,11548,0.03109,359,399,0.02258,9,13,72968.13,948585.73,585234.73,363351.0,154535.92,282419.35,-73604.27,105398.41,0.0,0.0,0.0274,55,3.27,645,5.1,0.9298,0.9157,19,37.5,3
2025-06,Online,Seoul,App,C-Ultra,VIP,17250,0.02821,486,639,0.03621,23,26,69961.09,1818988.24,1131449.68,687538.56,273667.41,1500157.78,-1086286.64,79086.45,0.035,63664.98,0.0315,55,4.95,526,6.3,0.9435,0.9715,1,26.4,0
2025-06,Online,Seoul,App,D-Home,Mass,13031,0.01446,188,243,0.0345,8,8,54240.69,433925.54,273469.57,160455.97,56244.36,150761.87,-46550.26,54240.69,0.0506,21943.23,0.013,22,3.83,487,9.0,0.9667,0.8714,12,17.3,0
2025-06,Online,Seoul,App,D-Home,Affinity,12275,0.02922,358,384,0.02434,9,13,53340.15,693422.01,445473.19,247948.83,163166.73,2289097.5,-2204315.4,77046.89,0.0324,22469.73,0.0306,36,5.0,655,9.3,0.9572,0.9597,10,22.3,0
2025-06,Online,Seoul,App,D-Home,VIP,14407,0.02487,358,417,0.02625,10,13,57468.86,747095.22,470127.11,276968.11,120422.63,239131.31,-82585.83,74709.52,0.0332,24818.48,0.0279,14,4.21,941,6.5,0.9278,0.9083,11,23.6,2
2025-06,Online,Seoul,App,E-Office,Mass,15820,0.03441,544,700,0.02424,16,21,58635.09,1231336.94,762342.93,468994.01,190343.77,1671779.06,-1393128.82,76958.56,0.0183,22578.0,0.0436,51,3.82,508,8.1,0.9657,0.8562,10,26.6,1
2025-06,Online,Seoul,App,E-Office,Affinity,14673,0.02082,305,322,0.03046,9,10,60832.71,608327.09,374610.96,233716.13,146271.27,308327.17,-220882.31,67591.9,0.0128,7797.36,0.0272,47,3.77,16,8.8,0.9472,0.9124,21,32.4,2
2025-06,Online,Seoul,App,E-Office,VIP,14725,0.03513,517,582,0.02774,16,26,62953.54,1636792.05,1017268.57,619523.48,141534.45,3075858.49,-2597869.46,102299.5,0.0253,41358.28,0.0235,34,4.21,674,7.9,0.9691,0.9063,11,35.4,4
2025-06,Online,Seoul,App,F-Outdoor,Mass,17548,0.03689,647,822,0.01534,12,19,64646.64,1228286.17,713717.73,514568.44,264162.71,2532346.13,-2281940.4,102357.18,0.0428,52616.05,0.0421,34,3.53,681,3.0,0.9504,1.0,15,30.0,2
2025-06,Online,Seoul,App,F-Outdoor,Affinity,19200,0.02242,430,488,0.03126,15,23,68167.81,1567859.72,954693.37,613166.35,244846.4,910094.53,-541774.59,104523.98,0.0258,40516.71,0.0435,42,4.39,777,6.9,0.9283,0.9271,10,26.4,2
2025-06,Online,Seoul,App,F-Outdoor,VIP,14859,0.02479,368,477,0.03907,18,15,65444.63,981669.42,571824.95,409844.47,89609.64,2425349.25,-2105114.43,54537.19,0.0283,27786.24,0.0203,40,4.27,333,7.6,0.9766,0.9234,22,37.9,1
2025-06,Online,Busan,Direct,A-Standard,Mass,12106,0.03184,385,463,0.02374,10,18,29225.89,526065.96,359168.42,166897.54,138924.13,758591.82,-730618.42,52606.6,0.002,1044.67,0.0303,49,3.85,439,5.2,0.9336,0.9473,11,32.1,0
2025-06,Online,Busan,Direct,A-Standard,Affinity,12844,0.03496,449,594,0.02895,17,23,29467.71,677757.22,462136.07,215621.15,137321.6,2703668.91,-2625369.36,39868.07,0.0475,32206.69,0.0311,35,4.42,792,6.0,0.9646,0.9021,18,23.1,1
2025-06,Online,Busan,Direct,A-Standard,VIP,12508,0.02329,291,350,0.02839,9,9,29073.4,261660.59,182420.75,79239.84,172437.54,2867006.28,-2960203.98,29073.4,0.0298,7808.0,0.0058,44,4.7,502,7.8,0.9023,0.8882,24,33.1,4
2025-06,Online,Busan,Direct,B-Pro,Mass,14087,0.03003,423,460,0.02454,11,18,42963.23,773338.06,499432.04,273906.02,132445.41,2931056.01,-2789595.4,70303.46,0.042,32487.08,0.0484,48,3.77,784,6.2,0.9173,1.0,13,24.0,1
2025-06,Online,Busan,Direct,B-Pro,Affinity,11071,0.02682,296,365,0.02074,7,10,45553.6,455535.95,298747.41,156788.55,117455.87,2094114.64,-2054781.97,65076.56,0.032,14574.54,0.0374,42,4.33,537,6.1,0.9751,0.9554,9,23.4,3
2025-06,Online,Busan,Direct,B-Pro,VIP,10430,0.02486,259,278,0.03021,8,11,43136.64,474503.0,298797.86,175705.14,130108.86,1491566.38,-1445970.1,59312.88,0.0547,25971.7,0.0213,30,4.25,281,9.1,0.9395,0.9327,9,23.2,0
2025-06,Online,Busan,Direct,C-Ultra,Mass,10483,0.01409,147,188,0.0308,5,5,71868.66,359343.29,222746.06,136597.23,105149.88,2767818.22,-2736370.87,71868.66,0.033,11871.88,0.0276,34,4.04,377,2.4,0.9832,0.9032,15,21.5,0
2025-06,Online,Busan,Direct,C-Ultra,Affinity,12961,0.0262,339,392,0.01854,7,8,72646.45,581171.56,329368.28,251803.29,106821.72,2632147.68,-2487166.12,83024.51,0.0183,10624.93,0.0141,33,4.17,504,9.6,0.9381,0.8703,9,22.3,4
2025-06,Online,Busan,Direct,C-Ultra,VIP,11034,0.02754,303,373,0.02822,10,16,70025.88,1120414.16,645357.42,475056.74,102061.79,3009593.95,-2636599.01,112041.42,0.0318,35656.44,0.0317,32,3.95,992,6.8,0.9333,0.8675,13,31.4,1
2025-06,Online,Busan,Direct,D-Home,Mass,16171,0.01824,294,379,0.01875,7,4,56451.98,225807.93,146877.04,78930.88,156115.48,2740517.15,-2817701.75,32258.28,0.0378,8531.37,0.0231,53,4.28,571,7.4,0.9458,0.8784,23,34.0,2
2025-06,Online,Busan,Direct,D-Home,Affinity,14120,0.02467,348,444,0.0304,13,20,53666.43,1073328.69,711735.39,361593.3,206512.67,2686144.33,-2531063.7,82563.75,0.064,68701.77,0.0335,32,4.8,829,8.2,0.9536,0.9727,24,28.4,4
2025-06,Online,Busan,Direct,D-Home,VIP,9591,0.03321,318,345,0.03026,10,14,55146.9,772056.56,476630.04,295426.53,116686.37,377538.75,-198798.6,77205.66,0.048,37072.5,0.0305,35,4.27,493,6.0,0.9556,0.9476,18,36.0,3
2025-06,Online,Busan,Direct,E-Office,Mass,13234,0.01888,249,275,0.02144,5,5,58342.66,291713.31,185546.97,106166.33,113746.91,2617409.21,-2624989.78,58342.66,0.0383,11158.14,0.0503,46,3.93,780,5.5,0.9409,0.98,15,29.7,0
2025-06,Online,Busan,Direct,E-Office,Affinity,11217,0.02849,319,385,0.01682,6,8,60680.03,485440.27,290251.73,195188.54,124603.38,2699578.41,-2628993.25,80906.71,0.0416,20185.78,0.0272,40,4.2,611,8.5,0.9649,0.9452,11,23.9,0
2025-06,Online,Busan,Direct,E-Office,VIP,12708,0.02712,344,449,0.03724,16,18,58251.08,1048519.44,662059.28,386460.15,161058.9,355976.37,-130575.12,65532.46,0.06,62873.66,0.0145,33,3.77,503,9.0,0.9534,0.9628,18,35.8,0
2025-06,Online,Busan,Direct,F-Outdoor,Mass,12550,0.0273,342,442,0.02385,10,13,67971.6,883630.75,517939.82,365690.93,83415.97,2443966.58,-2161691.62,88363.07,0.0621,54863.2,0.0439,34,4.03,255,6.0,1.0,0.9873,8,31.9,1
2025-06,Online,Busan,Direct,F-Outdoor,Affinity,9416,0.02406,226,259,0.02121,5,5,67166.29,335831.46,193515.32,142316.15,120877.27,2405348.84,-2383909.96,67166.29,0.041,13758.63,0.0326,49,4.97,326,5.0,0.9309,0.924,18,14.4,5
2025-06,Online,Busan,Direct,F-Outdoor,VIP,11326,0.02009,227,269,0.02911,7,10,67716.01,677160.09,395395.16,281764.92,155122.66,2036824.89,-1910182.63,96737.16,0.0164,11103.95,0.0316,48,3.8,666,7.8,0.9486,0.9272,19,18.0,0
2025-06,Online,Busan,Partner,A-Standard,Mass,9559,0.0348,332,431,0.0219,9,8,29408.08,235264.65,155617.86,79646.8,147896.55,2424948.99,-2493198.74,26140.52,0.053,12462.4,0.045,55,3.62,578,5.4,0.9757,0.9245,14,29.7,3
2025-06,Online,Busan,Partner,A-Standard,Affinity,10439,0.02209,230,305,0.02806,8,8,29036.19,232289.49,152444.34,79845.15,109436.53,2092213.52,-2121804.9,29036.19,0.0408,9468.26,0.0146,45,4.05,605,6.3,0.9124,0.951,28,18.8,3
2025-06,Online,Busan,Partner,A-Standard,VIP,13009,0.02781,361,387,0.04038,15,24,31108.1,746594.41,512510.1,234084.31,134480.15,421420.58,-321816.42,49772.96,0.0414,30914.8,0.0241,49,4.2,938,4.1,0.9194,0.9616,15,26.0,0
2025-06,Online,Busan,Partner,B-Pro,Mass,9246,0.02496,230,295,0.01665,4,2,44858.26,89716.52,60951.27,28765.25,65279.67,684427.85,-720942.26,22429.13,0.0411,3691.12,0.026,35,4.19,573,4.6,1.0,0.9118,18,30.0,0
